Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.238095238,0,0.242120344,1,0.714285714,3,2,3,1,0.171428571,3,1,1,4,1,0.089731438,0.18381851,1,1,0,3,3,1,0.125,2,1,0.125,0.111111111,0,0.117647059
0.976190476,0,0.875358166,1,0.071428571,3,2,3,0,0.728571429,4,1,2,1,1,0.087467088,0.316000803,4,0,0.642857143,4,1,3,0.3,3,2,0.025,0,0,0
0.380952381,0,0.227077364,1,0.214285714,4,0,1,0,0.328571429,3,3,7,2,0,0.578462349,0.77088938,0,1,0,3,3,0,0.325,4,3,0.3,0.333333333,0.133333333,0.647058824
0.333333333,0,0.223495702,0,0.035714286,4,3,3,1,0.742857143,2,2,0,2,0,0.468562401,0.967355953,7,0,0.071428571,3,3,0,0.175,3,2,0.05,0.111111111,0.133333333,0.117647059
0.261904762,0,0.39756447,1,0.928571429,3,2,2,0,0.514285714,3,2,4,3,1,0.175144813,0.941778759,4,1,0.071428571,3,1,1,0.275,3,2,0.2,0.388888889,0.066666667,0.058823529
0.476190476,0,0.478510029,0,0.321428571,4,3,3,1,0.614285714,2,3,0,3,2,0.407109005,0.139530215,0,0,0.214285714,3,2,2,0.225,2,3,0.2,0.388888889,0.133333333,0.411764706
0.30952381,0,0.270773639,1,0.214285714,2,2,2,0,0.014285714,3,2,3,1,1,0.173617694,0.08279462,1,1,0.071428571,3,2,1,0.325,5,1,0.325,0.555555556,0.2,0.705882353
0.095238095,2,0.254297994,1,0.892857143,2,1,2,0,0.785714286,2,1,1,3,1,0.095050026,0.329211002,1,0,0.214285714,3,2,0,0.1,2,2,0.1,0.111111111,0.066666667,0.176470588
0.738095238,0,0.713467049,1,0.107142857,2,2,1,1,0.785714286,2,5,5,3,1,0.932174829,0.402730375,2,1,0.142857143,3,3,1,0.575,2,4,0.025,0,0,0
0.380952381,0,0.013610315,1,0.035714286,4,2,3,0,0.8,2,1,1,1,0,0.177567141,0.218269424,1,1,0,3,3,0,0.15,3,3,0.15,0.277777778,0.066666667,0.176470588
0.428571429,0,0.234240688,1,0.035714286,4,0,3,0,0.328571429,3,2,3,2,0,0.231753555,0.009194941,9,0,0,3,4,0,0.45,2,3,0.4,0.777777778,0.333333333,0.705882353
0.30952381,0,0.163323782,1,0.75,4,2,4,1,0.971428571,3,2,3,3,1,0.272248552,0.761413371,1,0,0.285714286,3,4,2,0.25,3,2,0.25,0.111111111,0.4,0.411764706
0.261904762,0,0.219197708,1,0.857142857,5,4,3,0,0.585714286,2,1,1,2,1,0.080937335,0.650712708,5,1,0.357142857,3,2,0,0.15,2,4,0.05,0.111111111,0.066666667,0.058823529
0.904761905,0,0.522922636,1,0.285714286,3,2,3,1,0.728571429,3,4,4,4,1,0.531542917,0.735836177,7,1,0,3,3,0,0.75,1,2,0.25,0.388888889,0.066666667,0.058823529
0.142857143,1,0.848853868,1,0.214285714,3,0,1,0,0.357142857,3,1,2,3,1,0.098841496,0.484802249,1,0,0.357142857,3,4,1,0.15,4,3,0.15,0.166666667,0.066666667,0.117647059
0.238095238,1,0.133954155,1,0.035714286,2,2,3,1,0.114285714,2,1,2,1,0,0.081727225,0.130937563,7,1,0,3,3,0,0.2,2,2,0,0,0,0
0.357142857,0,0.395415473,1,0.142857143,3,0,4,1,0.057142857,2,3,4,4,2,0.321748289,0.767717326,4,1,0.285714286,3,3,1,0.225,2,3,0.075,0.111111111,0.066666667,0.117647059
0.261904762,0,0.503581662,1,0,2,0,2,0,0.085714286,2,1,2,1,1,0.068983676,0.184501104,1,0,0,3,4,1,0.025,1,3,0.025,0,0,0
0.238095238,0,0.342406877,1,0.928571429,3,2,2,0,0.128571429,1,2,3,1,2,0.203686151,0.737442281,0,1,0.714285714,4,2,1,0.15,5,2,0.125,0.166666667,0,0
0.642857143,2,0.813753582,1,0,1,0,3,1,0.628571429,2,3,4,3,1,0.512848868,0.052238506,3,1,0.857142857,4,4,1,0.625,3,2,0.575,0.833333333,0.933333333,0.235294118
0.761904762,1,0.165472779,1,0.75,5,2,3,1,0.828571429,1,4,7,4,0,0.705739863,0.897651074,1,0,0.142857143,3,4,0,0.8,2,3,0.8,0.333333333,0.866666667,0.529411765
0.523809524,0,0.398280802,0,0.321428571,4,3,1,1,0.528571429,2,3,0,2,2,0.457925224,0.745151576,2,1,0.071428571,3,2,1,0.275,2,2,0.025,0,0,0
0.19047619,0,0.762893983,0,0.142857143,3,1,4,0,0,2,1,6,3,0,0.103054239,0.774302349,0,1,0.5,3,4,0,0.125,2,3,0.1,0.111111111,0,0
0.380952381,0,0.60243553,1,0.285714286,3,0,4,1,0.8,3,3,4,4,2,0.394470774,0.136518771,0,1,0,3,4,1,0.25,0,2,0.225,0.388888889,0.066666667,0.352941176
0.333333333,0,0.284383954,0,0.035714286,1,3,3,1,0.085714286,3,2,0,2,1,0.161611374,0.738927926,0,0,0.142857143,3,1,3,0.1,3,2,0.075,0.111111111,0.066666667,0.117647059
0.547619048,1,0.786532951,1,0.75,3,0,4,0,0.642857143,3,2,1,4,2,0.234755134,0.476169444,3,0,0.214285714,3,1,2,0.3,4,2,0.15,0.111111111,0.2,0.176470588
0.595238095,1,0.209169054,0,0.892857143,2,0,3,1,0.885714286,3,4,5,4,1,0.839915745,0.698654889,1,0,0.071428571,3,4,2,0.625,3,4,0.625,0.666666667,0.266666667,0.705882353
0,2,0.13252149,1,0.142857143,2,0,2,1,0.614285714,3,1,1,4,0,0.00221169,0.457699257,1,1,0.285714286,3,4,0,0,2,3,0,0,0,0
0.5,2,0.823065903,0,0.714285714,4,0,1,0,0.028571429,1,2,0,3,1,0.248920484,0.076008834,6,1,0.571428571,3,3,1,0.25,1,3,0.075,0.111111111,0.066666667,0.117647059
0.880952381,0,0.239255014,0,0.035714286,1,2,3,1,0.1,3,2,0,4,0,0.218588731,0.779963863,4,1,0.357142857,3,3,0,0.3,3,2,0.225,0.388888889,0.466666667,0.176470588
0.238095238,0,0.798710602,1,0,3,2,3,0,0.528571429,3,1,1,1,1,0.135966298,0.42662116,1,1,1,4,3,1,0.075,3,3,0.075,0.111111111,0.066666667,0.117647059
0.857142857,0,0.702005731,0,0.035714286,4,0,3,0,0.157142857,2,3,0,3,1,0.509583992,0.252880948,6,1,0,3,2,1,0.325,4,3,0.225,0.222222222,0.466666667,0
0.714285714,0,0.801575931,0,0.214285714,3,3,3,1,0.942857143,3,2,0,1,2,0.235755661,0.911503714,4,1,0,3,1,3,0.375,3,3,0.05,0.111111111,0.133333333,0.117647059
0.761904762,0,0.676217765,1,0.321428571,3,4,4,1,1,2,3,4,4,0,0.499578726,0.026540855,6,1,0.285714286,3,4,0,0.5,2,3,0.1,0.166666667,0.066666667,0.176470588
0.69047619,1,0.864613181,0,0.107142857,1,2,2,1,0.985714286,3,2,6,3,0,0.103580832,0.94988958,3,1,0.571428571,3,1,0,0.125,3,3,0,0,0,0
0.380952381,1,0.369627507,1,0.071428571,1,0,1,1,0.214285714,3,2,4,4,0,0.355292259,0.80995784,0,1,0.428571429,3,3,0,0.175,1,2,0.15,0.111111111,0,0.235294118
0.380952381,1,0.406160458,1,0,3,2,4,1,0.957142857,2,2,4,1,0,0.228225382,0.950050191,0,1,0.642857143,4,3,0,0.35,3,3,0.325,0.5,0.266666667,0.529411765
0.380952381,0,0.216332378,1,0.035714286,4,4,3,0,0.971428571,3,2,4,4,0,0.298999473,0.163380847,1,1,0,3,4,0,0.35,2,4,0.35,0.611111111,0.266666667,0.647058824
0.333333333,0,0.500716332,0,0,4,3,3,0,0.257142857,3,3,0,4,1,0.495681938,0.880867296,1,1,0.571428571,3,3,2,0.35,3,3,0.35,0.555555556,0.333333333,0.411764706
0.261904762,0,0.013610315,0,0.928571429,3,3,2,0,0.071428571,3,3,0,4,1,0.349131122,0.900662518,1,1,0.785714286,4,4,3,0.25,3,2,0.25,0.222222222,0.066666667,0.529411765
0.333333333,0,0.930515759,0,0.107142857,2,0,3,0,0.371428571,3,1,6,2,1,0.153870458,0.758723148,2,1,0,3,1,1,0.15,5,3,0.1,0.166666667,0.066666667,0.117647059
0.761904762,0,0.791547278,1,0.964285714,1,2,4,1,0.628571429,4,1,2,3,1,0.116482359,0.048303554,1,0,0,3,3,3,0.5,3,3,0.5,0.444444444,0.2,0.470588235
0.571428571,0,0.257879656,0,0.464285714,2,2,3,0,0.542857143,2,2,0,3,0,0.275671406,0.230074282,7,1,0.428571429,3,1,0,0.25,6,3,0.125,0.222222222,0,0.176470588
0.357142857,2,0.464183381,0,0.75,2,3,3,1,0.928571429,3,2,0,2,1,0.270510795,0.537482433,0,1,0.142857143,3,1,1,0.2,2,4,0.175,0.388888889,0,0.411764706
0.261904762,0,0.702005731,1,0.285714286,4,2,4,0,0.185714286,3,1,2,3,1,0.103475513,0.936277856,9,1,0.428571429,3,3,1,0.225,2,3,0.125,0.166666667,0.066666667,0.117647059
0.19047619,1,0.845988539,0,0,3,2,3,1,0.314285714,2,2,0,1,0,0.172985782,0.363541458,1,1,0.071428571,3,2,0,0.175,2,3,0.175,0.388888889,0,0.411764706
0.833333333,0,0.763610315,0,0.821428571,4,0,1,1,0.514285714,3,3,0,1,0,0.49705108,0.150532022,6,0,0.142857143,3,2,0,0.375,2,2,0.05,0.111111111,0.133333333,0.117647059
0.404761905,0,0.630372493,1,0,4,2,4,1,0.4,2,1,2,3,1,0.065771459,0.572013652,6,1,0.071428571,3,2,1,0.25,2,3,0.2,0,0.066666667,0.411764706
0.666666667,0,0.332378223,1,0.214285714,2,2,4,1,0.642857143,3,3,3,3,2,0.517956819,0.88793415,6,1,0.142857143,3,2,1,0.325,3,3,0.2,0.388888889,0,0.411764706
0.333333333,2,0.544412607,0,0.035714286,1,0,3,0,0.657142857,3,1,6,1,2,0.095734597,0.516081108,1,1,0.071428571,3,3,3,0.025,3,3,0.025,0,0,0
0.404761905,0,0.901862464,0,0.571428571,4,0,3,1,0.914285714,3,2,0,1,1,0.419010005,0.760168641,3,0,0.285714286,3,4,3,0.375,2,3,0.175,0.388888889,0.066666667,0.411764706
0.142857143,0,0.734240688,1,0.607142857,1,0,2,1,0.314285714,3,1,2,3,1,0.092943655,0.448223248,0,1,0.071428571,3,3,1,0.15,2,3,0.125,0.166666667,0.066666667,0.117647059
0.595238095,0,0.593123209,1,0.178571429,3,2,1,0,0.614285714,2,2,1,3,0,0.161769352,0.719092552,1,0,0.214285714,3,1,0,0.5,3,1,0.5,0.388888889,0.066666667,0.470588235
0.476190476,0,0.535100287,1,0.857142857,2,0,1,0,0.728571429,2,3,7,2,1,0.581990521,0.988275447,3,1,0.428571429,3,3,1,0.475,2,3,0.25,0.444444444,0,0.058823529
0.833333333,0,0.845272206,1,0.142857143,3,1,3,0,0.4,3,5,5,3,2,0.952343339,0.346958442,4,1,0,3,4,1,0.65,3,2,0.35,0.722222222,0.266666667,0.470588235
0.452380952,0,0.974212034,1,0.357142857,3,2,1,0,0.914285714,3,1,2,3,0,0.137967351,0.683075688,4,1,0.5,3,1,0,0.2,6,3,0.075,0.111111111,0,0.117647059
0.452380952,0,0.90974212,1,0,3,0,4,0,0.171428571,3,1,1,4,0,0.05824118,0.553583618,1,1,0.071428571,3,2,0,0.425,3,3,0.425,0.666666667,0.333333333,0.411764706
0.357142857,1,0.744269341,0,0,3,0,3,0,0.171428571,4,2,0,1,1,0.229963138,0.044127685,2,1,0.571428571,3,1,2,0.25,3,3,0.125,0.166666667,0.066666667,0.176470588
0.333333333,1,0.866045845,1,0.214285714,3,0,2,1,1,4,1,2,2,1,0.09399684,0.962377033,1,1,0.642857143,4,3,0,0.125,3,1,0.125,0.055555556,0,0.176470588
0.69047619,0,0.335959885,0,0.464285714,3,2,3,0,0.685714286,3,2,0,3,1,0.188625592,0.887612929,3,0,0.428571429,3,3,1,0.275,4,2,0.125,0.222222222,0.066666667,0.117647059
0.19047619,0,0.393982808,1,0.214285714,3,1,3,1,1,4,1,2,1,0,0.135281727,0.862597872,0,1,0.071428571,3,4,0,0.2,2,3,0.175,0.388888889,0,0.411764706
0.761904762,0,0.549426934,0,0.071428571,2,3,1,1,0.8,2,1,6,3,1,0.088151659,0.068901827,1,0,0.214285714,3,3,0,0.075,2,3,0.075,0.111111111,0,0.117647059
0.523809524,0,0.338825215,0,0.75,2,3,3,1,0.542857143,2,2,0,3,1,0.28283307,0.16125276,2,0,0.071428571,3,1,2,0.2,6,3,0.15,0.222222222,0.066666667,0
0.547619048,0,0.320200573,1,0.214285714,2,2,4,0,0.171428571,3,2,3,3,0,0.210321222,0.85432644,6,1,0.214285714,3,2,0,0.2,6,3,0.05,0.111111111,0.133333333,0.058823529
0.023809524,0,0.772922636,1,0.071428571,1,2,2,0,0.7,3,1,2,2,0,0.024960506,0.562457338,1,1,0.214285714,3,4,0,0.025,3,3,0.025,0,0,0
0.476190476,0,0.997851003,1,0.107142857,2,2,4,0,0.814285714,3,1,2,3,1,0.120958399,0.966954427,7,1,0.571428571,3,4,1,0.175,5,2,0,0,0,0
0.380952381,0,0.598137536,0,0,3,3,1,1,0.028571429,3,3,0,4,0,0.467561875,0.187753463,1,1,0.714285714,4,1,0,0.35,3,2,0.35,0.444444444,0.133333333,0.058823529
0.214285714,0,0.725644699,1,0.071428571,4,2,1,1,0.342857143,2,1,1,4,0,0.054555029,0.525195744,0,1,0.142857143,3,4,0,0.125,0,3,0.1,0.111111111,0.066666667,0.058823529
0.714285714,0,0.812320917,1,0,4,0,4,0,0.142857143,2,4,5,1,1,0.757925224,0.638546477,7,1,0,3,1,1,0.525,3,1,0.075,0.111111111,0,0.117647059
0.214285714,0,0.896848138,1,0.035714286,4,4,2,1,0.157142857,3,1,1,2,1,0.064086361,0.159767115,1,1,0,3,3,1,0.15,3,2,0.125,0.166666667,0.066666667,0.117647059
0.119047619,0,0.041547278,1,0.107142857,1,2,3,0,0.3,3,1,2,2,0,0.120379147,0.432362979,1,1,0.142857143,3,3,0,0.075,3,1,0.075,0.111111111,0.066666667,0.117647059
0.5,0,0.952005731,1,0,4,2,3,0,0.942857143,3,1,2,3,2,0.064402317,0.534952821,7,1,0.214285714,3,3,3,0.175,1,3,0.075,0.111111111,0.066666667,0.117647059
0.5,0,0.048710602,1,0.071428571,2,2,3,1,0.657142857,2,2,2,3,2,0.108478146,0.329572375,0,1,0.285714286,3,4,1,0.275,3,3,0.25,0.444444444,0,0.411764706
0.880952381,0,0.250716332,1,0,3,2,4,1,0.728571429,3,5,5,1,0,0.949763033,0.676330054,0,0,0.214285714,3,3,0,0.925,2,3,0.9,0.555555556,0.266666667,0.764705882
0.428571429,0,0.49713467,1,0.392857143,5,2,4,0,0.3,2,3,3,4,0,0.413322801,0.545071271,0,1,0,3,2,0,0.375,2,2,0.35,0.444444444,0.466666667,0.470588235
0.523809524,0,0.16260745,1,0,4,0,2,1,0.828571429,3,1,2,2,1,0.072564508,0.187432243,3,1,0.785714286,4,3,1,0.175,3,3,0.1,0.111111111,0,0.176470588
0.19047619,0,0.690544413,1,0.035714286,2,2,4,1,0.028571429,4,2,3,4,1,0.235018431,0.049789199,1,1,0.071428571,3,2,0,0.2,2,3,0.2,0.388888889,0.066666667,0.176470588
0.523809524,0,0.301575931,1,0.035714286,3,0,3,1,0.971428571,3,2,1,4,0,0.192311743,0.817546677,1,1,0.142857143,3,3,0,0.225,4,3,0.225,0.444444444,0.533333333,0.470588235
0.976190476,0,0.028653295,1,0.071428571,3,0,3,1,0.571428571,2,1,1,4,1,0.061506056,0.255450713,3,1,0.428571429,3,1,1,0.175,6,3,0.025,0,0,0
0.547619048,2,0.103868195,1,0.214285714,1,0,2,0,0.357142857,1,5,7,3,2,0.998630858,0.730375427,1,1,0.785714286,4,2,2,0.525,3,3,0.525,0.888888889,0.333333333,0.588235294
0.785714286,0,0.859598854,1,0.035714286,3,2,4,1,0.771428571,1,2,3,2,2,0.235545024,0.571250753,5,1,0.5,3,4,1,0.325,3,3,0.1,0.055555556,0.066666667,0.117647059
0.404761905,0,0.399713467,0,0.214285714,1,0,4,1,0.657142857,3,1,6,3,1,0.073459716,0.56607107,1,1,0.142857143,3,1,1,0.025,3,3,0.025,0,0,0
0.404761905,0,0.464183381,1,0.964285714,3,0,2,1,0.228571429,4,2,2,3,1,0.126276988,0.933708091,1,1,0.428571429,3,4,2,0.25,3,2,0.25,0.5,0.4,0.470588235
0.404761905,0,0.3252149,1,0.785714286,2,0,2,1,0.285714286,2,2,3,3,1,0.258399157,0.538165027,3,0,0.142857143,3,1,0,0.2,1,3,0.025,0,0,0.058823529
0.285714286,0,0.025787966,1,0.75,3,0,1,0,0.257142857,3,1,1,3,1,0.059136388,0.379241116,4,0,0,3,2,0,0.175,2,3,0.125,0.111111111,0,0.058823529
0.19047619,0,0.89756447,2,0.857142857,1,0,3,0,0.442857143,3,1,8,3,1,0.101790416,0.273920899,1,1,0.857142857,4,4,1,0.2,3,3,0.2,0.388888889,0.333333333,0.411764706
0.571428571,1,0.335243553,1,0.25,3,0,2,1,0.514285714,3,5,5,4,2,0.917377567,0.567396105,1,1,0.142857143,3,2,1,0.6,4,2,0.6,0.388888889,0.933333333,0.529411765
0.285714286,0,0.886103152,0,0.142857143,3,0,2,0,0.157142857,3,3,0,4,1,0.442864666,0.239269223,2,1,0.071428571,3,3,1,0.3,2,3,0.25,0.5,0.466666667,0.235294118
0.80952381,0,0.611747851,1,0.178571429,2,4,4,1,0.685714286,3,2,1,1,2,0.240547657,0.802770528,3,0,0.071428571,3,2,2,0.45,3,3,0.25,0.5,0.4,0.529411765
0.214285714,1,0.856017192,1,0.142857143,2,0,4,0,0.328571429,3,1,2,4,0,0.072143233,0.711985545,0,0,0.214285714,3,3,0,0.15,3,2,0.125,0.222222222,0,0.117647059
0.261904762,1,0.639684814,1,0.035714286,1,0,1,1,0.814285714,3,2,4,4,2,0.413059505,0.898976109,1,1,0.571428571,3,4,1,0.15,0,4,0.15,0.222222222,0.066666667,0.176470588
0.166666667,0,0.11747851,1,0,3,2,4,0,0.142857143,3,1,1,2,0,0.057240653,0.671993576,1,1,0.5,3,4,0,0.05,3,2,0.05,0.111111111,0.133333333,0.058823529
0.619047619,1,0.234240688,1,0,2,2,3,1,0.985714286,3,1,1,2,2,0.070194839,0.361292913,1,0,0.071428571,3,3,3,0.15,2,2,0.125,0.166666667,0.133333333,0.176470588
0.452380952,0,0.015759312,1,0.071428571,3,1,4,0,0.071428571,3,2,4,2,0,0.163138494,0.471953423,3,1,0.285714286,3,1,0,0.2,3,2,0.1,0.166666667,0,0.058823529
0.428571429,1,0.314469914,0,0.071428571,4,2,1,1,0.257142857,2,3,0,4,1,0.457609268,0.206866091,4,1,0,3,1,1,0.4,2,3,0.325,0.5,0.066666667,0.705882353
0.238095238,1,0.261461318,0,0.214285714,3,0,3,1,0.357142857,3,2,0,1,0,0.204791996,0.390805059,0,1,0.214285714,3,4,0,0.125,5,3,0.1,0.111111111,0.066666667,0.176470588
0.595238095,0,0.667621777,0,0.535714286,3,3,4,0,0.714285714,3,4,5,4,1,0.792785677,0.226862076,5,0,0.785714286,4,3,1,0.55,3,3,0.425,0.722222222,0.066666667,0.529411765
0.476190476,0,0.519340974,1,0,4,0,2,0,0.042857143,4,2,4,4,0,0.348393892,0.694197952,0,1,0.142857143,3,3,0,0.25,4,2,0.225,0.388888889,0.066666667,0.470588235
0.285714286,1,0.005014327,1,0.142857143,3,2,2,0,0.428571429,3,1,2,2,0,0.074407583,0.948845613,0,1,0.428571429,3,1,0,0.1,3,3,0.075,0.111111111,0.066666667,0.117647059
0.19047619,0,0.064469914,1,0,2,2,1,1,0.414285714,2,1,2,1,1,0.155134281,0.363260389,1,1,0.357142857,3,1,2,0.15,2,3,0.125,0.166666667,0.066666667,0.176470588
0.285714286,0,0.133237822,1,0.035714286,3,0,3,1,0.985714286,2,2,4,4,1,0.165508162,0.551535836,1,1,0.571428571,3,1,3,0.275,3,3,0.275,0.555555556,0.666666667,0.470588235
0.380952381,0,0.72277937,0,0.25,2,0,3,0,0.9,3,2,0,1,1,0.289152185,0.450150572,5,1,0.428571429,3,2,1,0.15,1,3,0.075,0.111111111,0.066666667,0.117647059
0.714285714,2,0.830945559,1,0,4,2,1,1,0.071428571,4,4,5,4,0,0.836018957,0.564545272,2,1,0.785714286,4,3,0,0.675,3,2,0.125,0.222222222,0.133333333,0.058823529
0.571428571,0,0.881088825,1,0.035714286,4,1,1,1,0.971428571,2,2,4,4,0,0.303949447,0.601646256,3,1,0.857142857,4,2,0,0.35,6,3,0.025,0,0,0
0.333333333,0,0.305873926,1,0.035714286,3,4,4,1,0.685714286,3,1,1,1,0,0.075302791,0.369162819,1,1,0.214285714,3,4,0,0.1,4,3,0.1,0.111111111,0.066666667,0.117647059
0.69047619,0,0.260028653,1,0,3,4,1,1,0.628571429,3,1,1,4,1,0.126961559,0.325677575,7,1,0.071428571,3,3,1,0.425,2,2,0.15,0.277777778,0.066666667,0.117647059
0.261904762,1,0.277936963,1,0.321428571,3,0,4,0,0.442857143,3,1,1,2,2,0.12016851,0.63625778,0,1,0.214285714,3,4,2,0.2,2,2,0.175,0.277777778,0.066666667,0.058823529
0.19047619,2,0.489971347,1,0.214285714,3,2,4,1,0.657142857,3,1,2,4,0,0.082201159,0.394740012,1,1,0.642857143,4,3,0,0.175,5,3,0.175,0.388888889,0.333333333,0.411764706
0.880952381,0,0.740687679,1,0,4,2,2,1,0.728571429,4,4,7,4,2,0.722643497,0.414374624,2,1,0.142857143,3,4,2,0.775,4,4,0.175,0.388888889,0,0
0.214285714,0,0.037965616,1,0.107142857,3,0,2,1,0.814285714,4,2,3,2,1,0.270300158,0.123669946,1,0,0.642857143,4,2,1,0.15,0,3,0.15,0.111111111,0,0.176470588
0.285714286,0,0.036532951,1,0.25,2,0,2,0,0.614285714,4,3,7,1,1,0.548025276,0.630716724,0,0,0.071428571,3,3,3,0.225,4,2,0.2,0.388888889,0.066666667,0.411764706
0.476190476,1,0.35243553,1,0.035714286,2,2,3,0,0.642857143,2,1,2,2,1,0.07682991,0.556876129,4,1,0.214285714,3,2,1,0.225,4,2,0.15,0.055555556,0,0.294117647
0.380952381,0,0.987106017,0,0.107142857,3,0,3,1,0.485714286,3,3,0,4,1,0.458346498,0.897410159,2,0,0.142857143,3,4,3,0.225,3,3,0.125,0.166666667,0.066666667,0
0.214285714,0,0.762893983,1,0.107142857,2,0,1,1,0.657142857,3,1,1,3,2,0.079410216,0.044729974,1,1,0,3,2,3,0.125,2,3,0.125,0.166666667,0,0.176470588
0.547619048,0,0.115329513,1,0.178571429,3,2,4,1,0.414285714,3,1,2,1,0,0.195471301,0.041156394,2,0,0.142857143,3,3,0,0.5,3,3,0.45,0.722222222,0.133333333,1
0.30952381,0,0.421919771,1,0.142857143,4,4,3,1,0.8,3,1,1,4,1,0.20073723,0.320538045,0,0,0.071428571,3,3,1,0.15,4,3,0.125,0.111111111,0,0.176470588
0,2,0.103868195,1,0.25,1,2,3,1,0.714285714,3,1,2,3,0,0.047130068,0.46022887,1,1,0.071428571,3,4,0,0,0,3,0,0,0,0
0.880952381,0,0.80730659,1,0.107142857,4,0,4,1,0,3,2,4,3,1,0.159347025,0.564103594,0,0,0.357142857,3,2,0,0.1,2,3,0.075,0.111111111,0.066666667,0.117647059
0.261904762,0,0.650429799,1,0,3,0,1,0,0.957142857,3,1,1,4,2,0.144865719,0.14069464,1,1,0.285714286,3,1,3,0.075,5,3,0.075,0.111111111,0.066666667,0.117647059
0.452380952,0,0.586676218,1,0.321428571,3,2,3,0,0.971428571,3,1,2,1,1,0.128646656,0.625135515,6,1,0.642857143,4,2,1,0.425,3,3,0.125,0.222222222,0,0.176470588
0.357142857,0,0.011461318,0,0.535714286,3,3,1,0,0.557142857,3,2,0,1,0,0.227224855,0.980244931,5,1,0.285714286,3,3,0,0.15,3,3,0.075,0.111111111,0,0.117647059
0.261904762,0,0.926934097,0,0.321428571,3,0,3,1,0.985714286,3,1,6,3,0,0.085992628,0.026540855,1,1,0,3,3,0,0.025,6,3,0.025,0,0,0
0.571428571,0,0.061604585,1,1,3,2,2,1,0.371428571,1,2,2,4,0,0.171827278,0.299698856,4,1,0.571428571,3,1,0,0.4,3,3,0.025,0,0,0
0.285714286,2,0.929799427,1,0.071428571,3,0,3,1,0.328571429,3,1,2,4,1,0.057293312,0.587833768,4,1,0.285714286,3,3,1,0.225,3,1,0.125,0.166666667,0.066666667,0.235294118
0.166666667,0,0.507163324,0,0.25,3,0,4,1,0.385714286,4,2,0,2,1,0.202317009,0.545432644,0,1,0.785714286,4,3,1,0.1,4,3,0.075,0.111111111,0.066666667,0.117647059
0.214285714,0,0.275071633,1,0.25,3,2,2,0,0.8,4,1,1,3,1,0.13206951,0.818952018,7,1,0.428571429,3,1,0,0.125,0,3,0.075,0.111111111,0,0.117647059
0.952380952,2,0.17765043,0,0.035714286,3,2,2,1,0.314285714,3,4,5,2,2,0.804739336,0.822445292,4,1,0.785714286,4,4,1,0.925,0,2,0.4,0.5,0.933333333,0.823529412
0.523809524,0,0.863896848,1,0.464285714,3,2,3,1,0.2,2,5,7,3,0,0.980358083,0.620357358,1,1,0.214285714,3,1,0,0.525,2,4,0.5,0.388888889,0.266666667,0.529411765
0.30952381,2,0.15974212,1,0.142857143,3,2,2,1,0.628571429,3,2,3,1,0,0.470089521,0.067978318,0,1,0.571428571,3,2,0,0.25,2,3,0.225,0.222222222,0.066666667,0.411764706
0.023809524,0,0.143982808,1,0.035714286,3,0,2,1,0.242857143,2,1,2,4,0,0.004897314,0.286970488,1,1,0.785714286,4,3,0,0.025,3,2,0.025,0,0.066666667,0
0.357142857,0,0.547994269,1,0.25,4,0,4,1,0.857142857,4,1,1,1,1,0.112374934,0.159887573,6,1,0.571428571,3,2,1,0.35,1,3,0.25,0.444444444,0.466666667,0.352941176
0.30952381,2,0.777936963,0,0.678571429,2,3,4,0,0.214285714,3,2,0,3,1,0.311901001,0.895884361,1,1,0.142857143,3,4,1,0.225,2,2,0.225,0.444444444,0,0
0.404761905,0,0.506446991,1,0.535714286,3,2,1,1,0.771428571,4,1,2,2,1,0.07461822,0.57759486,0,1,0.142857143,3,3,1,0.15,5,3,0.125,0.222222222,0,0.176470588
0.285714286,0,0.457020057,0,0,3,0,2,1,0.485714286,2,2,0,1,1,0.458399157,0.12965268,1,1,0,3,4,1,0.25,4,3,0.25,0.444444444,0.4,0.411764706
0.238095238,2,0.717048711,1,0.535714286,3,2,3,1,0.271428571,3,1,1,3,0,0.059768299,0.001124272,1,1,0.214285714,3,3,0,0.125,3,2,0.125,0.166666667,0.066666667,0.235294118
0.214285714,0,0.073782235,0,0.321428571,3,3,4,0,0.971428571,2,2,0,4,1,0.250658241,0.201003814,1,0,0,3,4,0,0.15,3,3,0.15,0.111111111,0.266666667,0.235294118
0.261904762,0,0.504297994,1,0.214285714,3,4,2,0,0.128571429,3,1,2,3,2,0.122696156,0.60995784,3,0,0.142857143,3,1,2,0.25,2,3,0.175,0.388888889,0.466666667,0.411764706
0.404761905,0,0.372492837,1,0.464285714,4,1,3,1,0.128571429,2,1,2,2,2,0.143970511,0.320417587,1,0,0.928571429,4,4,1,0.125,2,1,0.1,0.111111111,0,0.117647059
0.452380952,1,0.287965616,1,0.321428571,3,2,1,1,0.442857143,3,3,3,3,2,0.475987362,0.822284682,6,1,0,3,2,2,0.425,5,3,0.025,0,0,0
